id,host_id,neighbourhood_group,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
31297591,66406177,1,1.29854,103.83413,1,144,90,3,47.0,0.47,274,256
31297928,66406177,1,1.29925,103.83648000000001,1,162,90,0,1887.0,,274,301
31298028,66406177,1,1.30342,103.78484,1,156,3,1,175.0,0.17,274,0
31300844,32647857,3,1.3208600000000001,103.95000999999999,0,56,30,1,211.0,0.14,2,326
31309238,24963905,1,1.30155,103.85051999999999,0,51,12,0,1887.0,,3,311
31326007,223263203,1,1.29529,103.83816999999999,1,129,2,31,22.0,4.04,3,333
31326300,132755501,5,1.42315,103.84248000000001,0,50,1,5,118.0,0.77,1,70
31344812,28776100,1,1.29135,103.83677,1,114,6,5,7.0,0.64,1,64
31351480,117734470,4,1.3502399999999999,103.86570999999999,0,189,3,3,184.0,0.41,8,0
31357872,48018398,5,1.4284299999999999,103.77711,0,131,1,1,209.0,0.14,1,88
31361482,218507225,1,1.31128,103.79456,2,40,7,2,143.0,0.29,8,360
31361651,218507225,1,1.31154,103.79495,2,35,7,2,23.0,0.98,8,345
31361710,218507225,1,1.31125,103.79494,2,35,7,2,30.0,0.36,8,358
31362354,46027975,3,1.37668,103.96073,0,57,30,0,1887.0,,1,60
31363209,108773366,1,1.28849,103.84687,2,26,1,4,57.0,0.53,109,358
31364497,108773366,1,1.28678,103.84786,2,26,1,1,176.0,0.17,109,365
31365968,108773366,1,1.28691,103.84685999999999,2,26,1,1,222.0,0.13,109,365
31366100,108773366,1,1.28785,103.84821,2,26,1,2,135.0,0.31,109,365
31366165,108773366,1,1.28863,103.84638000000001,2,26,1,0,1887.0,,109,365
31366222,108773366,1,1.28652,103.84744,2,31,1,3,44.0,0.42,109,355
31366313,108773366,1,1.2867600000000001,103.84751999999999,2,31,1,1,100.0,0.29,109,365
31368481,7690967,1,1.30009,103.84526,1,249,2,22,14.0,3.22,6,122
31373074,156409670,1,1.2992,103.7993,1,275,3,0,1887.0,,78,364
31376777,5117330,1,1.2917299999999998,103.83711,0,90,10,14,30.0,1.82,2,306
31402448,36177912,1,1.2805,103.85374,1,200,90,0,1887.0,,3,341
31405419,80570036,1,1.3165799999999999,103.89126999999999,1,214,1,20,27.0,3.09,22,0
31408475,232352285,1,1.33053,103.86773000000001,1,219,3,5,18.0,0.75,8,340
31420240,8492007,1,1.32634,103.84461,1,200,10,0,1887.0,,203,365
31422985,234870042,1,1.31433,103.89877,1,181,3,0,1887.0,,28,48
31423566,234870042,1,1.3139100000000001,103.89703,1,169,3,0,1887.0,,28,45
31423929,234870042,1,1.31534,103.89896999999999,1,137,3,0,1887.0,,28,52
31428108,32798595,1,1.28185,103.85307,1,115,90,0,1887.0,,41,365
31430589,29004443,1,1.3087,103.8506,0,61,2,9,21.0,1.21,2,81
31435898,131838004,3,1.3721700000000001,103.94314,1,150,90,0,1887.0,,1,163
31447660,159804766,1,1.32686,103.84289,1,228,3,0,1887.0,,79,262
31448220,234870042,1,1.31379,103.8982,1,108,3,1,112.0,0.26,28,41
31449036,234870042,1,1.3140100000000001,103.89813000000001,1,182,3,0,1887.0,,28,43
31450361,234870042,1,1.31538,103.8971,1,178,3,0,1887.0,,28,52
31450736,234870042,1,1.31523,103.8985,1,187,3,0,1887.0,,28,49
31450954,234870042,1,1.3099100000000001,103.87819,1,178,3,1,153.0,0.19,28,337
31451234,234870042,1,1.31139,103.87671999999999,1,178,3,1,25.0,1.0,28,336
31451471,234870042,1,1.31035,103.87598,1,178,3,0,1887.0,,28,317
31451668,234870042,1,1.3114700000000001,103.87826,1,178,3,0,1887.0,,28,318
31451797,234870042,1,1.31141,103.87812,1,178,3,0,1887.0,,28,290
31451872,234870042,1,1.31035,103.87676,1,178,3,1,202.0,0.15,28,319
31457968,173904781,1,1.30013,103.85844,1,119,30,2,90.0,0.44,8,305
31459890,54965290,1,1.28124,103.84531,0,81,2,0,1887.0,,2,0
31473836,8492007,1,1.32701,103.84432,1,228,3,1,168.0,0.18,203,262
31474374,31464513,1,1.32552,103.84392,1,219,7,0,1887.0,,114,262
31474481,52590953,3,1.3084200000000001,103.92278,1,103,92,0,1887.0,,4,365
31474853,234870042,1,1.31017,103.87624,1,268,3,0,1887.0,,28,347
31474994,234870042,1,1.3114,103.87685,1,268,3,0,1887.0,,28,322
31475792,170378301,1,1.30141,103.84827,0,56,7,0,1887.0,,9,0
31475809,234870042,1,1.3111899999999999,103.87783,1,268,3,0,1887.0,,28,317
31476002,189449378,1,1.28368,103.83525999999999,1,118,2,0,1887.0,,26,303
31476173,225666624,1,1.2833,103.83369,1,125,1,7,100.0,1.01,24,303
31477338,234870042,1,1.31158,103.87593000000001,1,268,3,0,1887.0,,28,299
31477649,234870042,1,1.3100399999999999,103.87668000000001,1,268,3,0,1887.0,,28,305
31477722,234870042,1,1.31046,103.87747,1,268,3,0,1887.0,,28,333
31478267,31464513,1,1.31417,103.8985,1,250,4,1,213.0,0.14,114,362
31478346,29420853,1,1.3261399999999999,103.84302,1,168,3,1,72.0,0.41,141,262
31479102,198555113,1,1.31302,103.87998,1,187,1,1,163.0,0.18,2,226
31482952,56581820,1,1.29406,103.82853,1,150,3,0,1887.0,,5,365
31500076,10352561,1,1.3035700000000001,103.82511,0,75,90,0,1887.0,,2,365
31520512,131876267,1,1.31321,103.80043,0,60,2,14,89.0,1.85,1,158
31527262,170561338,1,1.24526,103.83999,1,200,1,33,5.0,5.13,1,155
31532527,204863401,1,1.29308,103.80709,0,50,1,1,202.0,0.15,1,0
31532719,236303515,1,1.31577,103.85544,0,100,3,13,27.0,1.9,4,68
31545564,18430906,1,1.31625,103.88582,1,250,90,0,1887.0,,1,365
31548456,233236839,4,1.38035,103.89479,0,47,1,1,225.0,0.13,1,57
31549239,138649185,1,1.29526,103.85453000000001,1,194,7,0,1887.0,,76,364
31551462,236482643,1,1.31439,103.89419000000001,0,42,5,2,214.0,0.27,1,0
31554259,110753267,1,1.3120100000000001,103.85645,0,33,29,0,1887.0,,1,0
31573008,49380207,1,1.28325,103.84138,0,99,3,18,18.0,2.45,7,332
31589323,227215611,1,1.31926,103.86329,0,50,2,1,128.0,0.23,2,162
31599406,189449378,1,1.28452,103.8327,1,108,2,3,148.0,0.42,26,277
31601920,138649185,1,1.32128,103.85177,1,294,3,0,1887.0,,76,364
31602582,156409670,1,1.32156,103.85169,1,299,3,0,1887.0,,78,364
31603470,225311799,1,1.28512,103.83479,1,108,2,0,1887.0,,30,303
31603793,225311799,1,1.28236,103.83386999999999,1,101,1,3,188.0,0.41,30,277
31604574,158716318,1,1.28989,103.84715,0,139,1,0,1887.0,,2,228
31604623,158716318,1,1.28965,103.8479,0,118,1,0,1887.0,,2,250
31627432,10548810,1,1.3167200000000001,103.8386,0,64,2,18,2.0,2.78,1,7
31627673,6599434,1,1.29332,103.82409,0,69,2,2,15.0,2.0,1,6
31634142,236303515,1,1.31655,103.85478,0,100,3,13,1.0,1.83,4,69
31656668,225722966,1,1.31443,103.88434000000001,1,165,3,15,7.0,2.27,4,307
31656915,49255774,1,1.28015,103.85491999999999,1,287,2,17,3.0,2.59,6,127
31657383,156409670,1,1.32199,103.8155,1,219,5,1,53.0,0.55,78,364
31658769,138649185,1,1.32255,103.81433,1,215,5,0,1887.0,,76,364
31683485,10472670,3,1.32922,103.9495,0,79,90,0,1887.0,,1,364
31684530,158218013,1,1.29564,103.83773000000001,1,168,1,4,60.0,0.56,7,0
31684891,158218013,1,1.2953,103.83591,0,68,1,2,60.0,0.74,7,0
31685025,158218013,1,1.2949,103.83752,0,58,1,5,60.0,1.76,7,0
31686487,137422496,1,1.31454,103.88863,1,199,2,1,213.0,0.14,1,0
31687465,87176632,2,1.3467799999999999,103.72162,0,50,1,1,23.0,1.0,1,362
31723230,156409670,1,1.28159,103.84533,0,185,7,0,1887.0,,78,364
31724061,11915175,1,1.27478,103.84455,1,250,1,4,168.0,0.62,1,0
31725594,209913841,1,1.3107,103.85883000000001,1,165,14,1,182.0,0.16,157,354
31729758,173904781,1,1.30024,103.85846,1,92,30,1,114.0,0.26,8,262
31763041,141268624,1,1.31958,103.84369000000001,1,294,90,0,1887.0,,3,180
31768511,158022928,5,1.43012,103.78673,0,40,90,0,1887.0,,1,108
31774152,150540513,4,1.41196,103.89907,0,35,2,2,88.0,0.55,1,54
31775980,182179441,3,1.32118,103.92055,0,44,1,14,9.0,1.94,2,0
31784492,156409670,1,1.2830000000000001,103.84651,1,165,7,0,1887.0,,78,364
31796994,14536173,1,1.32786,103.88709,0,40,2,2,11.0,0.33,3,2
31807204,5748910,2,1.37984,103.76916,0,49,3,0,1887.0,,2,240
31807637,238376713,1,1.31041,103.85813,0,200,20,0,1887.0,,1,241
31807785,2413412,1,1.30894,103.86227,0,44,18,1,119.0,0.25,112,362
31811505,31464513,1,1.30013,103.85022,1,231,8,0,1887.0,,114,256
31812017,233118337,1,1.31633,103.8361,0,119,4,23,10.0,3.77,3,327
31812254,238195069,1,1.31123,103.82571999999999,1,231,3,3,1.0,3.0,5,167
31812275,138649185,3,1.3116700000000001,103.92451,1,231,4,0,1887.0,,76,364
31812483,218722083,1,1.28168,103.84646,0,240,1,6,6.0,1.01,5,334
31812651,233118337,1,1.31572,103.83458,0,181,4,15,4.0,2.41,3,319
31820133,22043124,1,1.29769,103.85582,0,99,1,23,6.0,3.58,1,28
31839553,16305681,1,1.3072,103.89862,1,187,3,4,46.0,0.75,17,35
31840078,201775246,1,1.31534,103.88243,0,37,18,0,1887.0,,48,353
31843188,29420853,1,1.29321,103.84109000000001,1,131,20,3,53.0,0.47,141,362
31844833,29420853,1,1.3153700000000002,103.89829,1,137,3,7,50.0,1.39,141,45
31845486,209913841,1,1.3127799999999998,103.85337,1,169,20,0,1887.0,,157,365
31854536,14536173,1,1.3152,103.89118,0,50,3,16,14.0,2.7,3,37
31861383,231534188,1,1.30723,103.90012,1,187,3,2,101.0,0.55,17,104
31862444,231534188,1,1.3072700000000002,103.8999,1,187,3,0,1887.0,,17,110
31864068,16305681,1,1.30584,103.89806,1,187,3,0,1887.0,,17,49
31864520,20762765,2,1.33513,103.74367,1,285,10,0,1887.0,,7,118
31866903,209913841,1,1.2949,103.84295999999999,1,144,15,0,1887.0,,157,358
31879525,6698662,3,1.3824299999999998,103.93772,0,60,365,0,1887.0,,1,363
31886652,239009681,3,1.3107799999999998,103.92475999999999,0,81,2,8,93.0,1.18,2,232
31919363,100724500,4,1.39971,103.88977,0,25,181,0,1887.0,,1,213
31930801,239242652,1,1.29449,103.82978,1,137,2,2,95.0,0.3,25,349
31931211,209260798,1,1.30064,103.85976,2,40,1,0,1887.0,,8,364
31935622,66406177,1,1.27436,103.8459,1,156,30,1,0.0,1.0,274,236
31936204,66406177,2,1.3434,103.71840999999999,1,165,30,3,19.0,0.45,274,355
31938057,120674614,1,1.30505,103.84163000000001,1,287,10,1,180.0,0.16,6,0
31947200,82666657,1,1.31505,103.84751,0,100,1,1,110.0,0.27,1,0
31948394,118676322,4,1.37461,103.90443,0,56,5,4,33.0,0.72,1,358
31959810,218722083,1,1.27976,103.8464,0,300,1,0,1887.0,,5,324
31964337,29420853,1,1.29544,103.84096,1,287,20,4,17.0,0.97,141,253
31965730,10463855,2,1.4015600000000001,103.74416,0,78,2,3,46.0,0.83,3,365
31969436,239702463,1,1.2809,103.78569,1,119,5,1,170.0,0.17,1,66
31970739,138649185,1,1.28755,103.84935,1,150,7,0,1887.0,,76,364
31991718,120674614,1,1.32433,103.85589,1,287,30,0,1887.0,,6,54
32000920,225666624,1,1.2833299999999999,103.83055999999999,1,125,2,1,170.0,0.17,24,291
32001969,138649185,1,1.30988,103.82689,1,269,3,0,1887.0,,76,300
32002356,156409670,1,1.30904,103.82551,1,225,3,0,1887.0,,78,235
32003564,52897090,4,1.3741700000000001,103.90431,1,185,75,1,127.0,0.23,5,303
32006217,154015448,1,1.3166200000000001,103.88729000000001,1,100,32,1,86.0,0.34,4,122
32010385,40375333,1,1.3194,103.88009,0,176,4,1,41.0,0.7,3,138
32023032,225666624,1,1.29259,103.83044,1,133,2,2,154.0,0.37,24,294
32024459,8492007,1,1.31451,103.85594,1,150,3,1,95.0,0.31,203,341
32024851,171199385,1,1.25306,103.82268,0,300,1,3,44.0,0.7,2,0
32024994,171199385,1,1.25639,103.82302,0,289,1,0,1887.0,,2,0
32025722,208574798,2,1.3038299999999998,103.76689,0,58,1,21,18.0,4.06,1,47
32026926,225666624,1,1.2947600000000001,103.83067,1,132,2,2,115.0,0.34,24,262
32027361,201775246,1,1.28383,103.84314,0,57,18,1,87.0,0.34,48,356
32031648,228823978,1,1.28147,103.85389,1,299,2,3,41.0,0.49,2,126
32032603,164467257,5,1.4228100000000001,103.84553000000001,0,150,1,0,1887.0,,1,89
32035176,96467516,1,1.31427,103.88585,0,51,2,14,56.0,2.32,26,211
32035890,8948251,1,1.2845,103.84307,0,99,90,0,1887.0,,83,326
32035969,96467516,1,1.3121200000000002,103.87846,0,51,2,4,7.0,0.61,26,168
32047675,108911835,1,1.3235700000000001,103.85337,1,240,90,0,1887.0,,7,90
32050840,141268624,1,1.29264,103.83584,1,294,90,0,1887.0,,3,365
32051458,141268624,1,1.32295,103.85377,1,231,30,0,1887.0,,3,90
32053800,236303515,1,1.3158100000000001,103.85464,0,100,3,15,21.0,2.21,4,72
32054563,230280001,1,1.2781799999999999,103.83792,1,108,3,3,37.0,1.64,18,67
32058632,8527085,1,1.30172,103.83955,1,210,2,12,13.0,1.95,38,297
32092557,119613097,1,1.30595,103.84826,1,300,1,4,82.0,1.03,27,356
32092947,211434562,1,1.30439,103.84971999999999,1,90,1,4,100.0,0.62,64,365
32113276,159031223,1,1.2992299999999999,103.88405,1,199,7,2,38.0,0.48,15,51
32113481,159031223,1,1.2999,103.88529,1,126,7,5,9.0,1.04,15,155
32114237,66406177,1,1.30267,103.86264,1,106,30,0,1887.0,,274,298
32114293,159031223,1,1.29884,103.88546,1,147,7,9,20.0,1.38,15,295
32147418,236455304,1,1.30436,103.78396,1,169,5,1,192.0,0.15,1,146
32148561,211434562,1,1.30271,103.85054000000001,1,119,1,3,100.0,0.52,64,365
32148763,25062093,2,1.32228,103.75601999999999,0,79,1,33,7.0,5.1,2,248
32160295,28801530,1,1.29395,103.84165,0,81,2,10,1.0,1.59,1,57
32170082,209913841,1,1.32441,103.85377,1,131,15,0,1887.0,,157,365
32171204,201775246,1,1.2852299999999999,103.84291999999999,0,53,90,0,1887.0,,48,365
32177917,172933752,3,1.32384,103.92846,0,100,1,2,160.0,0.32,1,77
32191634,66406177,1,1.30193,103.86214,1,136,30,0,1887.0,,274,180
32194580,66406177,1,1.27554,103.84541,1,151,29,1,56.0,0.52,274,333
32196812,8492007,1,1.27424,103.83315,1,131,90,0,1887.0,,203,365
32197020,8492007,1,1.27393,103.83296,1,131,90,0,1887.0,,203,365
32197023,8492007,1,1.27255,103.8346,1,131,90,0,1887.0,,203,365
32198422,66406177,1,1.34832,103.85584,1,290,21,2,7.0,0.48,274,329
32198860,66406177,1,1.34673,103.8538,1,140,90,1,118.0,0.25,274,8
32199169,35691521,1,1.2728899999999999,103.83256,1,131,90,0,1887.0,,45,365
32205289,237131449,4,1.36848,103.89754,0,56,2,16,24.0,2.49,2,145
32222890,201775246,1,1.3108600000000001,103.86296,0,43,18,0,1887.0,,48,353
32223010,66406177,1,1.27572,103.84524,1,158,30,0,1887.0,,274,109
32223363,66406177,1,1.34791,103.85535,1,144,30,0,1887.0,,274,304
32223767,66406177,2,1.33575,103.74257,1,125,30,0,1887.0,,274,275
32224048,66406177,2,1.33604,103.74199,1,124,30,0,1887.0,,274,332
32224108,35691521,1,1.27267,103.8327,1,131,90,0,1887.0,,45,365
32224225,35691521,1,1.27436,103.8345,1,131,90,0,1887.0,,45,365
32224227,35691521,1,1.27245,103.83263000000001,1,131,90,0,1887.0,,45,365
32224476,35691521,1,1.27316,103.83310999999999,1,131,90,0,1887.0,,45,365
32224562,35691521,1,1.27239,103.83419,1,131,90,0,1887.0,,45,365
32225364,209913841,1,1.27225,103.8331,1,137,22,0,1887.0,,157,365
32225723,209913841,1,1.2722799999999999,103.83413,1,131,8,0,1887.0,,157,365
32225850,98644049,1,1.31026,103.86166,0,260,1,0,1887.0,,5,163
32226300,209913841,1,1.2736299999999998,103.83299,1,137,15,0,1887.0,,157,365
32226530,209913841,1,1.27234,103.83224,1,137,25,0,1887.0,,157,365
32226657,209913841,1,1.2727899999999999,103.83454,1,137,22,0,1887.0,,157,365
32226923,209913841,1,1.27378,103.83247,1,150,28,0,1887.0,,157,365
32226984,66406177,2,1.3418299999999999,103.71965,1,165,30,0,1887.0,,274,295
32227139,241820843,1,1.31225,103.87821,0,50,1,10,95.0,1.54,1,157
32227254,209913841,1,1.31579,103.85417,1,131,28,0,1887.0,,157,341
32227343,209913841,1,1.32446,103.85044,1,175,3,1,91.0,0.32,157,345
32227344,209913841,1,1.30625,103.84715,1,169,3,0,1887.0,,157,242
32227348,209913841,1,1.3283,103.84304,1,190,5,2,111.0,0.46,157,262
32227613,209913841,1,1.29969,103.84039,1,290,7,0,1887.0,,157,253
32242800,5184040,1,1.2957100000000001,103.82925,0,67,2,23,17.0,3.5,4,55
32245578,155391722,1,1.3101,103.88103000000001,1,150,2,4,39.0,0.98,3,89
32246358,210617633,1,1.31415,103.88324,1,129,1,12,14.0,2.02,1,107
32251794,14536173,1,1.3256,103.88595,0,40,14,0,1887.0,,3,1
32269571,80570036,1,1.31295,103.87548000000001,1,208,1,20,28.0,3.23,22,134
32275343,7690967,1,1.30639,103.84705,1,110,2,19,14.0,3.65,6,260
32291857,209913841,1,1.3280100000000001,103.86564,1,200,5,0,1887.0,,157,309
32292005,66406177,2,1.3154700000000001,103.75631,1,136,30,2,31.0,0.5,274,334
32292204,66406177,1,1.3028600000000001,103.78424,1,158,30,0,1887.0,,274,252
32292317,66406177,2,1.33464,103.7415,1,142,30,0,1887.0,,274,0
32292453,66406177,1,1.30714,103.89978,1,103,30,1,87.0,0.34,274,332
32295549,120674614,1,1.31318,103.85647,1,240,10,1,121.0,0.24,6,95
32296304,109741357,1,1.27755,103.79268,1,231,90,8,74.0,1.29,3,364
32297883,10497796,1,1.2859200000000002,103.83315999999999,0,58,5,0,1887.0,,1,0
32303894,97878860,1,1.31151,103.8621,0,47,18,1,175.0,0.17,59,359
32309635,101144565,1,1.28057,103.78674000000001,1,131,90,0,1887.0,,1,180
32316502,209913841,1,1.30219,103.84646,1,278,3,0,1887.0,,157,241
32316558,56581820,1,1.29429,103.82871,1,150,5,0,1887.0,,5,365
32317003,159031223,1,1.30029,103.88535999999999,1,128,7,5,7.0,1.04,15,149
32317824,225666624,1,1.28415,103.8327,1,264,1,7,61.0,1.15,24,328
32318920,225666624,1,1.28298,103.83386,1,97,2,20,23.0,3.59,24,277
32319279,229339,1,1.2844200000000001,103.83375,1,108,2,0,1887.0,,26,277
32319512,225666624,1,1.28398,103.83346,1,139,1,0,1887.0,,24,314
32319545,22420960,1,1.3239100000000001,103.85307,1,125,90,0,1887.0,,4,0
32319615,66406177,1,1.31823,103.88247,1,106,14,0,1887.0,,274,0
32320788,66406177,1,1.33104,103.86802,1,115,31,1,119.0,0.25,274,333
32320894,66406177,1,1.33161,103.86766999999999,1,110,30,1,165.0,0.18,274,209
32320934,155391722,1,1.31246,103.88253,1,181,1,20,12.0,3.43,3,89
32321569,66406177,1,1.27441,103.84456999999999,1,156,30,0,1887.0,,274,303
32324599,237131449,4,1.3687200000000002,103.89837,0,33,2,1,85.0,0.34,2,330
32325386,209913841,1,1.3159100000000001,103.89846,1,96,14,0,1887.0,,157,365
32325605,209913841,1,1.31582,103.89735999999999,1,96,15,0,1887.0,,157,365
32339968,196709892,1,1.30443,103.85188000000001,2,19,1,3,72.0,0.54,5,363
32341175,196709892,1,1.3039100000000001,103.85327,0,156,1,2,122.0,0.31,5,363
32342232,209913841,1,1.3282399999999999,103.86578,1,194,3,0,1887.0,,157,264
32342970,22969833,1,1.33122,103.86672,1,99,90,0,1887.0,,1,90
32343985,29420853,1,1.29457,103.8431,1,168,20,1,59.0,0.49,141,365
32344101,29420853,1,1.32689,103.84429,1,168,10,1,134.0,0.22,141,365
32344183,66406177,1,1.30265,103.86211999999999,1,136,30,0,1887.0,,274,268
32344282,66406177,1,1.30193,103.86199,1,146,30,2,88.0,0.4,274,261
32345603,66406177,1,1.2745799999999998,103.84651,1,149,7,1,22.0,1.0,274,0
32345618,242632689,1,1.2803,103.84246,0,200,5,4,29.0,1.74,4,351
32348475,196709892,1,1.30538,103.8523,2,26,1,0,1887.0,,5,363
32348525,238891646,1,1.3098299999999998,103.82704,1,269,6,0,1887.0,,34,364
32349867,196709892,1,1.30526,103.85161,2,19,1,5,28.0,0.78,5,362
32351804,239938883,4,1.37599,103.90427,0,78,3,0,1887.0,,1,87
32352184,9164793,1,1.28375,103.83476999999999,0,75,1,2,117.0,0.43,5,0
32353763,205261995,2,1.33635,103.73911,0,49,1,12,19.0,2.5,2,114
32365540,209913841,1,1.2728,103.83425,1,131,22,0,1887.0,,157,365
32365683,209913841,1,1.27387,103.83261999999999,1,133,26,0,1887.0,,157,365
32365756,209913841,1,1.27262,103.83221999999999,1,131,40,0,1887.0,,157,365
32365783,31464513,1,1.27395,103.83248,1,150,18,0,1887.0,,114,365
32365818,209913841,1,1.27367,103.83367,1,137,24,0,1887.0,,157,365
32365894,209913841,1,1.27369,103.83393000000001,1,140,20,0,1887.0,,157,365
32366019,31464513,1,1.27414,103.83419,1,151,14,0,1887.0,,114,365
32366281,209913841,1,1.27445,103.83426999999999,1,135,28,0,1887.0,,157,365
32370549,242632689,1,1.28179,103.84217,0,140,5,2,111.0,0.48,4,355
32376196,1439258,1,1.28045,103.78673,0,44,30,1,119.0,0.25,32,300
32385687,242632689,1,1.2796299999999998,103.84101,0,231,5,3,32.0,0.83,4,355
32386104,201775246,1,1.3093700000000001,103.86092,0,42,18,0,1887.0,,48,359
32388171,21328186,1,1.30186,103.84834000000001,0,69,1,9,43.0,2.06,3,89
32388223,242632689,1,1.2797399999999999,103.84091,0,200,5,6,15.0,1.45,4,358
32388354,66406177,1,1.30331,103.78429,1,158,30,1,59.0,0.49,274,285
32388996,66406177,1,1.27594,103.84512,1,144,7,1,180.0,0.16,274,0
32389471,159804766,1,1.2731700000000001,103.83287,1,131,90,0,1887.0,,79,365
32389826,159804766,1,1.27419,103.83388000000001,1,131,90,0,1887.0,,79,365
32389965,159804766,1,1.27403,103.83317,1,131,90,0,1887.0,,79,365
32390272,159804766,1,1.27369,103.8325,1,131,90,0,1887.0,,79,365
32390428,66406177,1,1.27478,103.84369000000001,1,160,7,0,1887.0,,274,0
32391288,66406177,1,1.32799,103.85055,1,179,6,0,1887.0,,274,0
32391429,29420853,1,1.31482,103.85405,1,131,14,3,13.0,0.72,141,365
32391749,29420853,1,1.27237,103.83233,1,137,30,0,1887.0,,141,365
32394595,18618387,1,1.27976,103.78593000000001,0,58,5,4,8.0,0.64,18,365
32398110,208192255,1,1.3358,103.86754,1,100,3,1,118.0,0.25,1,0
32411075,237146923,1,1.3119299999999998,103.87256,2,24,1,10,7.0,2.33,2,362
32419727,37736471,5,1.44218,103.80508,0,31,1,2,149.0,0.33,1,0
32425547,21328186,1,1.3000200000000002,103.84824,0,69,1,32,5.0,6.0,3,102
32429238,243577555,1,1.30067,103.88778,0,81,1,0,1887.0,,1,89
32430905,159853216,2,1.37985,103.75013,2,56,1,11,21.0,1.99,1,172
32438125,114489756,1,1.3259999999999998,103.86156,0,69,2,0,1887.0,,3,56
32451682,66406177,1,1.27519,103.84357,1,149,30,0,1887.0,,274,351
32452018,66406177,1,1.27968,103.8483,1,151,30,1,25.0,1.0,274,348
32454418,29420853,1,1.32443,103.85314,1,200,30,0,1887.0,,141,365
32454678,29420853,1,1.32041,103.86471999999999,1,287,14,1,30.0,0.94,141,365
32454891,225311799,1,1.28375,103.83147,1,101,1,20,24.0,3.51,30,329
32456888,189519225,2,1.36705,103.77533000000001,0,39,1,3,149.0,0.51,1,193
32458013,37483803,1,1.31065,103.8853,1,228,2,0,1887.0,,3,343
32458080,37483803,1,1.3114,103.88569,1,190,2,9,30.0,1.7,3,81
32458676,243844932,1,1.3026200000000001,103.90203000000001,0,89,1,0,1887.0,,1,86
32458900,80570036,1,1.31535,103.84375,1,239,1,0,1887.0,,22,116
32475586,66406177,1,1.30195,103.86211,1,106,30,1,100.0,0.29,274,211
32475992,66406177,1,1.3015299999999999,103.86135,1,210,30,0,1887.0,,274,346
32476145,66406177,1,1.3032299999999999,103.86203,1,272,30,0,1887.0,,274,308
32476235,159804766,1,1.2722799999999999,103.83412,1,131,90,0,1887.0,,79,365
32476308,159804766,1,1.27283,103.83221999999999,1,131,90,0,1887.0,,79,365
32476357,66406177,1,1.30312,103.86353000000001,1,136,30,0,1887.0,,274,257
32478049,225666624,1,1.2840200000000002,103.83072,1,101,1,3,49.0,0.64,24,329
32478237,33189209,1,1.32175,103.85306,1,187,3,0,1887.0,,23,40
32478682,225666624,1,1.28509,103.83386,1,219,1,7,83.0,1.27,24,293
32478810,66406177,1,1.2753700000000001,103.84564,1,151,10,0,1887.0,,274,0
32479538,12642081,1,1.2857299999999998,103.82936,1,154,1,4,155.0,0.64,1,0
32479873,158404113,1,1.3277299999999999,103.86327,1,128,1,3,72.0,0.78,3,0
32480037,225666624,1,1.28376,103.82998,1,133,1,2,74.0,0.38,24,266
32481898,244049717,1,1.31264,103.88202,1,128,1,1,59.0,0.49,1,296
32486084,156409670,1,1.32626,103.84938000000001,1,174,30,0,1887.0,,78,364
32488562,2413412,1,1.2836100000000001,103.83377,0,57,28,1,187.0,0.16,112,285
32502391,66406177,1,1.27569,103.8454,1,144,30,0,1887.0,,274,267
32502568,66406177,1,1.30152,103.86180999999999,1,272,30,0,1887.0,,274,329
32503412,239242652,1,1.2825799999999998,103.83235,1,124,1,4,16.0,0.68,25,326
32503503,66406177,1,1.27316,103.84648,1,157,30,0,1887.0,,274,277
32503862,168659658,1,1.3243200000000002,103.85356999999999,1,119,3,14,5.0,2.71,9,59
32504842,66406177,1,1.27355,103.84445,1,168,30,1,32.0,0.88,274,198
32507500,209913841,1,1.31552,103.89903000000001,1,168,14,0,1887.0,,157,365
32520833,38934778,1,1.3526200000000002,103.83555,0,75,2,7,58.0,1.14,3,0
32525279,29004443,1,1.31094,103.85318000000001,0,83,1,0,1887.0,,2,239
32526213,111065775,1,1.29732,103.83686999999999,1,149,6,7,84.0,1.32,19,261
32527449,231534188,1,1.32312,103.85345,1,187,3,0,1887.0,,17,121
32527953,233118337,1,1.31621,103.8343,0,140,4,7,13.0,1.56,3,338
32528723,66406177,2,1.33404,103.7436,1,144,30,1,104.0,0.28,274,289
32528971,66406177,2,1.3344799999999999,103.744,1,135,30,0,1887.0,,274,331
32529061,21328186,1,1.3000200000000002,103.84745,0,89,1,3,36.0,0.58,3,108
32531968,66406177,1,1.3047799999999998,103.78412,1,158,7,0,1887.0,,274,0
32533152,66406177,1,1.32831,103.85106999999999,1,157,30,0,1887.0,,274,335
32534020,66406177,1,1.33102,103.86718,1,112,29,2,51.0,0.5,274,193
32537098,5184040,1,1.2943200000000001,103.82978,0,60,2,32,16.0,5.33,4,46
32540140,179652964,4,1.3701299999999998,103.89555,0,69,1,1,184.0,0.16,1,54
32557599,66406177,1,1.3224,103.85065999999999,1,190,30,0,1887.0,,274,0
32576311,18618387,1,1.28122,103.78758,0,137,2,1,39.0,0.73,18,365
32591743,175000878,4,1.3554,103.88965,0,50,3,6,1.0,1.89,1,6
32596255,153852953,1,1.3218299999999998,103.86561999999999,0,94,7,4,122.0,0.8,2,0
